Gene	Gene_Name	Log10_Pvalue	Log_fold_change
ENSG00000149532	CPSF7	-6.796	-0.312
ENSG00000166333	ILK	-8.286	-0.312
ENSG00000110619	CARS	-7.712	-0.312
ENSG00000001617	SEMA3F	-6.818	-0.312
ENSG00000154845	PPP4R1	-8.900	-0.313
ENSG00000071564	TCF3	-7.412	-0.313
ENSG00000146909	NOM1	-7.104	-0.313
ENSG00000153885	KCTD15	-6.060	-0.313
ENSG00000131778	CHD1L	-6.635	-0.313
ENSG00000133895	MEN1	-5.857	-0.313
ENSG00000105223	PLD3	-7.205	-0.313
ENSG00000103043	VAC14	-5.690	-0.313
ENSG00000011304	PTBP1	-7.190	-0.313
ENSG00000143321	HDGF	-9.319	-0.314
ENSG00000116649	SRM	-5.777	-0.314
ENSG00000196230	TUBB	-6.535	-0.314
ENSG00000214110	LDHAP4	-4.946	-0.314
ENSG00000167657	DAPK3	-5.422	-0.314
ENSG00000115241	PPM1G	-8.809	-0.314
ENSG00000170035	UBE2E3	-7.054	-0.314
ENSG00000105135	ILVBL	-6.194	-0.314
ENSG00000120318	ARAP3	-4.362	-0.316
ENSG00000204843	DCTN1	-9.038	-0.316
ENSG00000091542	ALKBH5	-4.772	-0.316
ENSG00000115806	GORASP2	-7.156	-0.316
ENSG00000144524	COPS7B	-3.792	-0.316
ENSG00000162734	PEA15	-9.310	-0.316
ENSG00000050393	MCUR1	-4.015	-0.317
ENSG00000127526	SLC35E1	-5.821	-0.317
ENSG00000109971	HSPA8	-8.566	-0.318
ENSG00000146648	EGFR	-3.885	-0.318
ENSG00000116786	PLEKHM2	-7.700	-0.318
ENSG00000141569	TRIM65	-4.048	-0.318
ENSG00000165915	SLC39A13	-7.597	-0.318
ENSG00000151503	NCAPD3	-6.813	-0.318
ENSG00000108591	DRG2	-6.092	-0.319
ENSG00000167977	KCTD5	-6.693	-0.319
ENSG00000040487	PQLC2	-3.069	-0.319
ENSG00000232187	FTH1P7	-3.603	-0.319
ENSG00000177105	RHOG	-8.099	-0.319
ENSG00000160294	MCM3AP	-3.957	-0.319
ENSG00000234975	FTH1P2	-4.837	-0.319
ENSG00000198815	FOXJ3	-4.581	-0.319
ENSG00000131507	NDFIP1	-7.462	-0.320
ENSG00000129128	SPCS3	-8.355	-0.320
ENSG00000198951	NAGA	-4.293	-0.320
ENSG00000092964	DPYSL2	-9.110	-0.321
ENSG00000160753	RUSC1	-6.680	-0.321
ENSG00000109084	TMEM97	-3.956	-0.321
ENSG00000099326	MZF1	-3.756	-0.321
ENSG00000243477	NAT6	-2.972	-0.321
ENSG00000184428	TOP1MT	-9.207	-0.322
ENSG00000126821	SGPP1	-2.077	-0.322
ENSG00000162889	MAPKAPK2	-7.529	-0.322
ENSG00000087088	BAX	-6.961	-0.322
ENSG00000160803	UBQLN4	-7.639	-0.322
ENSG00000166135	HIF1AN	-6.198	-0.323
ENSG00000154710	RABGEF1	-1.675	-0.323
ENSG00000124222	STX16	-4.988	-0.323
ENSG00000161013	MGAT4B	-8.811	-0.323
ENSG00000174177	CTU2	-3.079	-0.323
ENSG00000148331	ASB6	-3.635	-0.323
ENSG00000264364	DYNLL2	-5.708	-0.324
ENSG00000100207	TCF20	-4.232	-0.324
ENSG00000155252	PI4K2A	-5.596	-0.324
ENSG00000084463	WBP11	-7.502	-0.325
ENSG00000173511	VEGFB	-6.209	-0.325
ENSG00000157483	MYO1E	-8.999	-0.325
ENSG00000197622	CDC42SE1	-8.976	-0.325
ENSG00000090061	CCNK	-4.601	-0.325
ENSG00000141098	GFOD2	-4.241	-0.326
ENSG00000126746	ZNF384	-6.599	-0.326
ENSG00000184319	RPL23AP82	-2.359	-0.326
ENSG00000176014	TUBB6	-7.225	-0.327
ENSG00000124571	XPO5	-6.118	-0.327
ENSG00000163655	GMPS	-8.522	-0.327
ENSG00000119777	TMEM214	-6.047	-0.327
ENSG00000027847	B4GALT7	-4.598	-0.327
ENSG00000137221	TJAP1	-5.372	-0.328
ENSG00000139428	MMAB	-4.159	-0.328
ENSG00000077721	UBE2A	-6.351	-0.328
ENSG00000157045	NTAN1	-6.331	-0.328
ENSG00000197747	S100A10	-9.255	-0.328
ENSG00000116285	ERRFI1	-4.662	-0.328
ENSG00000188895	MSL1	-5.814	-0.328
ENSG00000007038	PRSS21	-2.717	-0.329
ENSG00000145293	ENOPH1	-5.983	-0.329
ENSG00000105325	FZR1	-5.812	-0.329
ENSG00000181038	METTL23	-3.810	-0.329
ENSG00000049449	RCN1	-9.042	-0.329
ENSG00000156990	RPUSD3	-4.272	-0.330
ENSG00000240184	PCDHGC3	-2.113	-0.330
ENSG00000131446	MGAT1	-9.775	-0.330
ENSG00000116580	GON4L	-5.368	-0.330
ENSG00000149476	TKFC	-7.566	-0.331
ENSG00000247077	PGAM5	-4.567	-0.331
ENSG00000198276	UCKL1	-7.656	-0.331
ENSG00000099821	POLRMT	-5.902	-0.331
ENSG00000177885	GRB2	-9.847	-0.331
ENSG00000139624	CERS5	-4.870	-0.332
ENSG00000173020	GRK2	-7.048	-0.332
ENSG00000182272	B4GALNT4	-3.714	-0.332
ENSG00000163166	IWS1	-7.497	-0.332
ENSG00000148296	SURF6	-6.098	-0.332
ENSG00000198900	TOP1	-9.697	-0.333
ENSG00000144233	AMMECR1L	-3.876	-0.333
ENSG00000072501	SMC1A	-8.129	-0.333
ENSG00000101856	PGRMC1	-6.610	-0.333
ENSG00000122140	MRPS2	-7.764	-0.334
ENSG00000139921	TMX1	-6.226	-0.334
ENSG00000145050	MANF	-7.072	-0.334
ENSG00000137124	ALDH1B1	-4.423	-0.334
ENSG00000090621	PABPC4	-10.354	-0.334
ENSG00000088038	CNOT3	-5.322	-0.335
ENSG00000106080	FKBP14	-4.416	-0.335
ENSG00000180900	SCRIB	-5.843	-0.335
ENSG00000110906	KCTD10	-6.983	-0.335
ENSG00000085788	DDHD2	-8.503	-0.335
ENSG00000129354	AP1M2	-4.597	-0.336
ENSG00000108773	KAT2A	-7.053	-0.336
ENSG00000117523	PRRC2C	-3.532	-0.336
ENSG00000065183	WDR3	-9.475	-0.336
ENSG00000100403	ZC3H7B	-9.603	-0.336
ENSG00000130511	SSBP4	-3.503	-0.336
ENSG00000011485	PPP5C	-10.105	-0.336
ENSG00000030110	BAK1	-7.068	-0.336
ENSG00000115946	PNO1	-5.056	-0.336
ENSG00000166986	MARS	-7.429	-0.337
ENSG00000074695	LMAN1	-7.083	-0.337
ENSG00000111786	SRSF9	-7.578	-0.337
ENSG00000243927	MRPS6	-6.036	-0.337
ENSG00000156599	ZDHHC5	-8.137	-0.337
ENSG00000175826	CTDNEP1	-10.235	-0.337
ENSG00000168411	RFWD3	-5.836	-0.338
ENSG00000182195	LDOC1	-2.898	-0.338
ENSG00000155561	NUP205	-9.864	-0.339
ENSG00000185803	SLC52A2	-8.940	-0.339
ENSG00000143418	CERS2	-10.704	-0.339
ENSG00000110713	NUP98	-7.383	-0.339
ENSG00000164543	STK17A	-7.848	-0.339
ENSG00000104897	SF3A2	-8.246	-0.339
ENSG00000173559	NABP1	-3.592	-0.339
ENSG00000126214	KLC1	-5.322	-0.339
ENSG00000115275	MOGS	-5.904	-0.340
ENSG00000160213	CSTB	-8.612	-0.340
ENSG00000205664	RP11-706O15.1	-2.196	-0.340
ENSG00000243646	IL10RB	-4.702	-0.340
ENSG00000085733	CTTN	-9.355	-0.341
ENSG00000116514	RNF19B	-7.925	-0.341
ENSG00000053371	AKR7A2	-4.409	-0.341
ENSG00000126903	SLC10A3	-5.432	-0.342
ENSG00000124422	USP22	-7.473	-0.342
ENSG00000145623	OSMR	-4.561	-0.342
ENSG00000166337	TAF10	-6.796	-0.342
ENSG00000099956	SMARCB1	-8.614	-0.343
ENSG00000159884	CCDC107	-2.202	-0.343
ENSG00000160209	PDXK	-9.527	-0.343
ENSG00000088387	DOCK9	-5.331	-0.343
ENSG00000167644	C19orf33	-5.880	-0.343
ENSG00000160049	DFFA	-6.262	-0.343
ENSG00000115317	HTRA2	-5.060	-0.343
ENSG00000149541	B3GAT3	-7.455	-0.344
ENSG00000076043	REXO2	-7.979	-0.344
ENSG00000169641	LUZP1	-6.382	-0.344
ENSG00000110711	AIP	-7.449	-0.344
ENSG00000068654	POLR1A	-4.322	-0.345
ENSG00000149257	SERPINH1	-8.036	-0.345
ENSG00000104714	ERICH1	-4.006	-0.345
ENSG00000213859	KCTD11	-5.321	-0.345
ENSG00000050405	LIMA1	-10.524	-0.345
ENSG00000177352	CCDC71	-3.308	-0.345
ENSG00000119314	PTBP3	-5.584	-0.346
ENSG00000146576	C7orf26	-5.087	-0.346
ENSG00000164038	SLC9B2	-5.286	-0.346
ENSG00000133275	CSNK1G2	-9.428	-0.347
ENSG00000051009	FAM160A2	-4.781	-0.347
ENSG00000165912	PACSIN3	-9.313	-0.347
ENSG00000168040	FADD	-7.318	-0.348
ENSG00000140950	TLDC1	-9.744	-0.349
ENSG00000173757	STAT5B	-6.155	-0.349
ENSG00000163382	NAXE	-6.849	-0.349
ENSG00000103264	FBXO31	-4.512	-0.349
ENSG00000131462	TUBG1	-7.258	-0.350
ENSG00000169221	TBC1D10B	-4.800	-0.350
ENSG00000168672	FAM84B	-3.867	-0.350
ENSG00000110921	MVK	-4.702	-0.350
ENSG00000141027	NCOR1	-6.200	-0.351
ENSG00000237493	RP11-603J24.7	-2.152	-0.351
ENSG00000167700	MFSD3	-4.726	-0.351
ENSG00000213281	NRAS	-9.715	-0.351
ENSG00000120129	DUSP1	-11.006	-0.351
ENSG00000239264	TXNDC5	-2.279	-0.352
ENSG00000114353	GNAI2	-10.750	-0.352
ENSG00000107341	UBE2R2	-7.211	-0.352
ENSG00000119632	IFI27L2	-4.497	-0.352
ENSG00000100462	PRMT5	-11.635	-0.353
ENSG00000132356	PRKAA1	-7.005	-0.353
ENSG00000087008	ACOX3	-4.985	-0.353
ENSG00000179967	PPP1R14BP3	-3.465	-0.354
ENSG00000172732	MUS81	-6.952	-0.354
ENSG00000205937	RNPS1	-9.656	-0.354
ENSG00000143740	SNAP47	-8.915	-0.355
ENSG00000151552	QDPR	-5.369	-0.355
ENSG00000213024	NUP62	-8.637	-0.355
ENSG00000109861	CTSC	-10.179	-0.355
ENSG00000178927	C17orf62	-4.308	-0.355
ENSG00000105401	CDC37	-8.433	-0.356
ENSG00000171853	TRAPPC12	-5.431	-0.356
ENSG00000123416	TUBA1B	-5.683	-0.356
ENSG00000091527	CDV3	-9.658	-0.356
ENSG00000196465	MYL6B	-6.863	-0.356
ENSG00000112679	DUSP22	-7.944	-0.357
ENSG00000107164	FUBP3	-8.117	-0.357
ENSG00000108829	LRRC59	-9.368	-0.357
ENSG00000100888	CHD8	-6.001	-0.358
ENSG00000219507	FTH1P8	-4.534	-0.358
ENSG00000076928	ARHGEF1	-8.217	-0.358
ENSG00000172932	ANKRD13D	-6.554	-0.359
ENSG00000116353	MECR	-5.082	-0.359
ENSG00000137288	UQCC2	-5.415	-0.360
ENSG00000148248	SURF4	-11.980	-0.361
ENSG00000204160	ZDHHC18	-5.207	-0.361
ENSG00000106263	EIF3B	-12.010	-0.362
ENSG00000163872	YEATS2	-7.180	-0.362
ENSG00000010803	SCMH1	-6.148	-0.362
ENSG00000119718	EIF2B2	-5.873	-0.363
ENSG00000107863	ARHGAP21	-6.460	-0.363
ENSG00000186350	RXRA	-5.462	-0.363
ENSG00000100299	ARSA	-3.019	-0.363
ENSG00000142186	SCYL1	-9.224	-0.364
ENSG00000118162	KPTN	-3.253	-0.364
ENSG00000130726	TRIM28	-12.208	-0.364
ENSG00000105726	ATP13A1	-5.512	-0.364
ENSG00000141698	NT5C3B	-8.577	-0.364
ENSG00000229944	EIF4EP2	-3.487	-0.365
ENSG00000143398	PIP5K1A	-8.002	-0.365
ENSG00000250568	RP11-333E13.2	-2.183	-0.365
ENSG00000198824	CHAMP1	-5.837	-0.366
ENSG00000167615	LENG8	-2.939	-0.366
ENSG00000132017	DCAF15	-4.553	-0.366
ENSG00000065054	SLC9A3R2	-3.678	-0.367
ENSG00000131899	LLGL1	-6.490	-0.367
ENSG00000111737	RAB35	-10.138	-0.368
ENSG00000117408	IPO13	-5.697	-0.368
ENSG00000168005	C11orf84	-4.736	-0.369
ENSG00000196453	ZNF777	-4.904	-0.370
ENSG00000000003	TSPAN6	-4.252	-0.370
ENSG00000115694	STK25	-9.650	-0.370
ENSG00000100234	TIMP3	-8.896	-0.370
ENSG00000106608	URGCP	-9.430	-0.371
ENSG00000185359	HGS	-12.314	-0.371
ENSG00000126216	TUBGCP3	-6.167	-0.371
ENSG00000166783	KIAA0430	-7.086	-0.371
ENSG00000135698	MPHOSPH6	-3.978	-0.371
ENSG00000129351	ILF3	-10.318	-0.372
ENSG00000110536	PTPMT1	-4.784	-0.372
ENSG00000079432	CIC	-4.423	-0.372
ENSG00000125741	OPA3	-7.611	-0.373
ENSG00000084234	APLP2	-9.793	-0.373
ENSG00000166340	TPP1	-5.954	-0.374
ENSG00000271601	LIX1L	-7.192	-0.374
ENSG00000105928	DFNA5	-11.922	-0.374
ENSG00000125304	TM9SF2	-9.354	-0.374
ENSG00000095380	NANS	-6.770	-0.374
ENSG00000149658	YTHDF1	-8.174	-0.375
ENSG00000104368	PLAT	-3.369	-0.376
ENSG00000183444	OR7E38P	-2.297	-0.376
ENSG00000188643	S100A16	-9.894	-0.376
ENSG00000112715	VEGFA	-3.087	-0.376
ENSG00000160075	SSU72	-12.209	-0.377
ENSG00000130640	TUBGCP2	-10.994	-0.377
ENSG00000233276	GPX1	-8.324	-0.377
ENSG00000156639	ZFAND3	-10.111	-0.378
ENSG00000113812	ACTR8	-5.688	-0.378
ENSG00000143374	TARS2	-7.581	-0.378
ENSG00000198931	APRT	-7.276	-0.378
ENSG00000148337	CIZ1	-11.182	-0.378
ENSG00000084070	SMAP2	-4.522	-0.379
ENSG00000051128	HOMER3	-8.746	-0.379
ENSG00000188986	NELFB	-10.035	-0.379
ENSG00000153046	CDYL	-6.285	-0.380
ENSG00000125912	NCLN	-11.791	-0.380
ENSG00000164818	DNAAF5	-8.881	-0.380
ENSG00000115339	GALNT3	-7.022	-0.381
ENSG00000100711	ZFYVE21	-7.832	-0.381
ENSG00000116260	QSOX1	-8.380	-0.381
ENSG00000049245	VAMP3	-13.471	-0.381
ENSG00000076984	MAP2K7	-10.184	-0.381
ENSG00000219201	RP11-181C21.4	-4.636	-0.381
ENSG00000132388	UBE2G1	-6.861	-0.382
ENSG00000189077	TMEM120A	-6.978	-0.382
ENSG00000107862	GBF1	-8.311	-0.382
ENSG00000113719	ERGIC1	-13.936	-0.382
ENSG00000166803	KIAA0101	-1.602	-0.383
ENSG00000102030	NAA10	-7.248	-0.384
ENSG00000138073	PREB	-8.485	-0.384
ENSG00000115884	SDC1	-11.711	-0.385
ENSG00000278540	ACACA	-8.250	-0.385
ENSG00000109534	GAR1	-3.265	-0.385
ENSG00000131473	ACLY	-10.679	-0.385
ENSG00000048828	FAM120A	-10.027	-0.385
ENSG00000113648	H2AFY	-13.175	-0.385
ENSG00000115652	UXS1	-6.827	-0.385
ENSG00000184900	SUMO3	-12.406	-0.385
ENSG00000101199	ARFGAP1	-8.175	-0.385
ENSG00000176142	TMEM39A	-3.823	-0.386
ENSG00000137714	FDX1	-8.678	-0.386
ENSG00000139726	DENR	-8.520	-0.386
ENSG00000105701	FKBP8	-10.847	-0.386
ENSG00000161202	DVL3	-7.445	-0.386
ENSG00000148481	FAM188A	-4.573	-0.387
ENSG00000127463	EMC1	-6.661	-0.387
ENSG00000134802	SLC43A3	-8.109	-0.387
ENSG00000100401	RANGAP1	-9.331	-0.387
ENSG00000213930	GALT	-3.139	-0.387
ENSG00000095319	NUP188	-5.463	-0.387
ENSG00000214078	CPNE1	-13.239	-0.388
ENSG00000123815	COQ8B	-6.160	-0.388
ENSG00000172037	LAMB2	-4.491	-0.388
ENSG00000131504	DIAPH1	-13.874	-0.388
ENSG00000087448	KLHL42	-6.659	-0.389
ENSG00000125995	ROMO1	-6.686	-0.389
ENSG00000087365	SF3B2	-13.854	-0.389
ENSG00000186501	TMEM222	-7.229	-0.389
ENSG00000204304	PBX2	-6.733	-0.390
ENSG00000188677	PARVB	-5.637	-0.390
ENSG00000116161	CACYBP	-11.653	-0.390
ENSG00000104859	CLASRP	-6.003	-0.391
ENSG00000042493	CAPG	-10.868	-0.391
ENSG00000197903	HIST1H2BK	-2.648	-0.392
ENSG00000166189	HPS6	-8.163	-0.392
ENSG00000144591	GMPPA	-6.463	-0.393
ENSG00000100239	PPP6R2	-9.055	-0.393
ENSG00000090006	LTBP4	-7.097	-0.393
ENSG00000164318	EGFLAM	-2.947	-0.394
ENSG00000106266	SNX8	-7.634	-0.394
ENSG00000197976	AKAP17A	-5.708	-0.394
ENSG00000135597	REPS1	-7.582	-0.394
ENSG00000173039	RELA	-12.224	-0.394
ENSG00000140688	C16orf58	-9.619	-0.395
ENSG00000099814	CEP170B	-5.851	-0.395
ENSG00000105953	OGDH	-12.591	-0.395
ENSG00000135451	TROAP	-3.520	-0.396
ENSG00000088247	KHSRP	-12.331	-0.396
ENSG00000204228	HSD17B8	-2.269	-0.397
ENSG00000125755	SYMPK	-8.664	-0.397
ENSG00000124593	PRICKLE4	-2.011	-0.397
ENSG00000107371	EXOSC3	-4.567	-0.398
ENSG00000155506	LARP1	-7.109	-0.398
ENSG00000130985	UBA1	-14.175	-0.399
ENSG00000189334	S100A14	-12.923	-0.399
ENSG00000196411	EPHB4	-9.982	-0.400
ENSG00000116717	GADD45A	-5.266	-0.400
ENSG00000115641	FHL2	-7.663	-0.401
ENSG00000123240	OPTN	-13.902	-0.401
ENSG00000153066	TXNDC11	-6.831	-0.401
ENSG00000173456	RNF26	-9.271	-0.401
ENSG00000183751	TBL3	-10.204	-0.401
ENSG00000196961	AP2A1	-11.824	-0.401
ENSG00000198912	C1orf174	-5.451	-0.401
ENSG00000136240	KDELR2	-13.218	-0.402
ENSG00000137312	FLOT1	-11.169	-0.402
ENSG00000185049	NELFA	-4.424	-0.403
ENSG00000125826	RBCK1	-10.130	-0.404
ENSG00000132153	DHX30	-10.109	-0.404
ENSG00000102882	MAPK3	-7.823	-0.405
ENSG00000104783	KCNN4	-9.697	-0.405
ENSG00000223361	FTH1P10	-6.325	-0.406
ENSG00000118197	DDX59	-4.609	-0.406
ENSG00000157992	KRTCAP3	-4.774	-0.406
ENSG00000119401	TRIM32	-6.867	-0.406
ENSG00000078902	TOLLIP	-14.222	-0.406
ENSG00000188229	TUBB4B	-8.568	-0.406
ENSG00000164068	RNF123	-4.544	-0.408
ENSG00000167962	ZNF598	-6.461	-0.408
ENSG00000243056	EIF4EBP3	-3.847	-0.408
ENSG00000100083	GGA1	-7.110	-0.408
ENSG00000068724	TTC7A	-8.829	-0.408
ENSG00000103005	USB1	-9.438	-0.408
ENSG00000104969	SGTA	-11.503	-0.409
ENSG00000185090	MANEAL	-4.538	-0.410
ENSG00000138594	TMOD3	-11.486	-0.410
ENSG00000101310	SEC23B	-11.702	-0.410
ENSG00000013375	PGM3	-8.809	-0.410
ENSG00000064932	SBNO2	-8.323	-0.410
ENSG00000272333	KMT2B	-5.719	-0.410
ENSG00000147155	EBP	-6.821	-0.411
ENSG00000196642	RABL6	-10.673	-0.411
ENSG00000226564	FTH1P20	-10.675	-0.411
ENSG00000103507	BCKDK	-7.765	-0.411
ENSG00000162337	LRP5	-7.835	-0.411
ENSG00000247596	TWF2	-9.103	-0.412
ENSG00000169964	TMEM42	-4.824	-0.412
ENSG00000261236	BOP1	-10.620	-0.412
ENSG00000232838	PET117	-2.103	-0.412
ENSG00000115919	KYNU	-9.239	-0.413
ENSG00000013306	SLC25A39	-10.147	-0.413
ENSG00000147457	CHMP7	-10.687	-0.413
ENSG00000104812	GYS1	-13.790	-0.413
ENSG00000266962	RP11-400F19.6	-3.737	-0.414
ENSG00000070047	PHRF1	-6.475	-0.414
ENSG00000130733	YIPF2	-12.384	-0.414
ENSG00000183077	AFMID	-6.015	-0.416
ENSG00000123892	RAB38	-10.268	-0.416
ENSG00000018408	WWTR1	-3.403	-0.417
ENSG00000175482	POLD4	-5.564	-0.417
ENSG00000172354	GNB2	-15.108	-0.417
ENSG00000166619	BLCAP	-13.556	-0.417
ENSG00000137267	TUBB2A	-3.635	-0.418
ENSG00000084090	STARD7	-12.671	-0.418
ENSG00000186575	NF2	-11.077	-0.418
ENSG00000085662	AKR1B1	-7.207	-0.418
ENSG00000142002	DPP9	-11.983	-0.419
ENSG00000179364	PACS2	-8.480	-0.419
ENSG00000103932	RPAP1	-4.964	-0.419
ENSG00000175166	PSMD2	-15.970	-0.419
ENSG00000221914	PPP2R2A	-13.509	-0.421
ENSG00000152492	CCDC50	-15.192	-0.421
ENSG00000197136	PCNX3	-6.982	-0.421
ENSG00000165996	HACD1	-3.031	-0.421
ENSG00000111652	COPS7A	-9.469	-0.422
ENSG00000111641	NOP2	-11.262	-0.422
ENSG00000196182	STK40	-8.227	-0.422
ENSG00000138698	RAP1GDS1	-13.477	-0.422
ENSG00000221968	FADS3	-9.719	-0.422
ENSG00000158793	NIT1	-6.684	-0.423
ENSG00000161847	RAVER1	-4.136	-0.423
ENSG00000197785	ATAD3A	-5.885	-0.423
ENSG00000132196	HSD17B7	-3.403	-0.423
ENSG00000174574	AKIRIN1	-7.917	-0.423
ENSG00000071859	FAM50A	-11.388	-0.424
ENSG00000244687	UBE2V1	-4.413	-0.425
ENSG00000108883	EFTUD2	-14.398	-0.425
ENSG00000125821	DTD1	-10.049	-0.425
ENSG00000120899	PTK2B	-12.768	-0.425
ENSG00000185043	CIB1	-9.007	-0.425
ENSG00000005007	UPF1	-11.767	-0.425
ENSG00000146433	TMEM181	-7.478	-0.426
ENSG00000179262	RAD23A	-13.025	-0.427
ENSG00000172992	DCAKD	-5.384	-0.427
ENSG00000127511	SIN3B	-6.965	-0.428
ENSG00000105397	TYK2	-9.407	-0.428
ENSG00000160408	ST6GALNAC6	-7.866	-0.428
ENSG00000147454	SLC25A37	-10.466	-0.429
ENSG00000119403	PHF19	-9.030	-0.429
ENSG00000100243	CYB5R3	-13.901	-0.430
ENSG00000124570	SERPINB6	-14.079	-0.431
ENSG00000186815	TPCN1	-8.523	-0.432
ENSG00000126456	IRF3	-13.151	-0.432
ENSG00000175707	KDF1	-5.313	-0.433
ENSG00000177963	RIC8A	-15.459	-0.433
ENSG00000158863	FAM160B2	-12.033	-0.433
ENSG00000141551	CSNK1D	-16.258	-0.433
ENSG00000162458	FBLIM1	-14.885	-0.433
ENSG00000165704	HPRT1	-7.441	-0.434
ENSG00000186635	ARAP1	-9.953	-0.435
ENSG00000155229	MMS19	-15.779	-0.435
ENSG00000101152	DNAJC5	-14.324	-0.436
ENSG00000165271	NOL6	-8.763	-0.436
ENSG00000184363	PKP3	-13.461	-0.436
ENSG00000156860	FBRS	-7.151	-0.436
ENSG00000129484	PARP2	-4.586	-0.437
ENSG00000161960	EIF4A1	-2.343	-0.438
ENSG00000153395	LPCAT1	-7.483	-0.438
ENSG00000164054	SHISA5	-14.282	-0.438
ENSG00000130702	LAMA5	-4.959	-0.439
ENSG00000122034	GTF3A	-15.375	-0.439
ENSG00000102225	CDK16	-13.524	-0.439
ENSG00000101160	CTSZ	-14.481	-0.439
ENSG00000137409	MTCH1	-15.524	-0.440
ENSG00000056972	TRAF3IP2	-11.105	-0.440
ENSG00000278948	RP5-1039K5.12	-5.100	-0.440
ENSG00000112977	DAP	-10.736	-0.440
ENSG00000119487	MAPKAP1	-15.770	-0.440
ENSG00000035403	VCL	-14.588	-0.441
ENSG00000255737	AGAP2-AS1	-6.524	-0.441
ENSG00000070814	TCOF1	-12.255	-0.442
ENSG00000117298	ECE1	-6.924	-0.442
ENSG00000166851	PLK1	-7.801	-0.442
ENSG00000204564	C6orf136	-3.308	-0.442
ENSG00000198841	KTI12	-4.580	-0.442
ENSG00000122783	C7orf49	-12.694	-0.443
ENSG00000077150	NFKB2	-10.626	-0.444
ENSG00000172269	DPAGT1	-9.780	-0.444
ENSG00000004975	DVL2	-10.416	-0.444
ENSG00000145730	PAM	-13.652	-0.445
ENSG00000196365	LONP1	-17.243	-0.446
ENSG00000115073	ACTR1B	-9.364	-0.446
ENSG00000213585	VDAC1	-17.152	-0.447
ENSG00000176986	SEC24C	-12.765	-0.447
ENSG00000160218	TRAPPC10	-7.785	-0.447
ENSG00000141526	SLC16A3	-11.446	-0.448
ENSG00000170266	GLB1	-14.920	-0.448
ENSG00000102178	UBL4A	-13.143	-0.449
ENSG00000068354	TBC1D25	-7.530	-0.450
ENSG00000143570	SLC39A1	-18.357	-0.450
ENSG00000065000	AP3D1	-15.547	-0.450
ENSG00000115758	ODC1	-10.173	-0.450
ENSG00000115762	PLEKHB2	-13.740	-0.451
ENSG00000102125	TAZ	-7.117	-0.451
ENSG00000138814	PPP3CA	-10.664	-0.452
ENSG00000157326	DHRS4	-4.618	-0.452
ENSG00000178950	GAK	-12.360	-0.452
ENSG00000151176	PLBD2	-6.083	-0.453
ENSG00000109113	RAB34	-16.972	-0.453
ENSG00000134748	PRPF38A	-9.326	-0.453
ENSG00000198467	TPM2	-12.638	-0.453
ENSG00000165724	ZMYND19	-9.513	-0.453
ENSG00000189280	GJB5	-9.219	-0.454
ENSG00000206053	HN1L	-17.071	-0.454
ENSG00000118985	ELL2	-13.879	-0.455
ENSG00000116455	WDR77	-9.912	-0.455
ENSG00000122026	RPL21	-1.841	-0.455
ENSG00000243449	C4orf48	-2.177	-0.456
ENSG00000276293	PIP4K2B	-12.042	-0.456
ENSG00000126005	MMP24-AS1	-11.231	-0.456
ENSG00000179134	SAMD4B	-11.833	-0.456
ENSG00000162702	ZNF281	-7.930	-0.457
ENSG00000155660	PDIA4	-13.676	-0.458
ENSG00000106049	HIBADH	-17.006	-0.458
ENSG00000168918	INPP5D	-14.695	-0.458
ENSG00000130827	PLXNA3	-4.537	-0.458
ENSG00000011478	QPCTL	-5.241	-0.459
ENSG00000074842	MYDGF	-11.808	-0.459
ENSG00000011451	WIZ	-11.714	-0.460
ENSG00000099804	CDC34	-15.212	-0.460
ENSG00000134779	TPGS2	-11.744	-0.460
ENSG00000197582	GPX1P1	-2.945	-0.461
ENSG00000167996	FTH1	-18.272	-0.461
ENSG00000115129	TP53I3	-16.953	-0.461
ENSG00000143751	SDE2	-12.350	-0.461
ENSG00000180182	MED14	-10.746	-0.461
ENSG00000004478	FKBP4	-15.813	-0.462
ENSG00000101773	RBBP8	-10.594	-0.462
ENSG00000275023	MLLT6	-9.233	-0.463
ENSG00000176871	WSB2	-17.897	-0.463
ENSG00000173442	EHBP1L1	-10.971	-0.463
ENSG00000133422	MORC2	-9.168	-0.464
ENSG00000213977	TAX1BP3	-8.555	-0.464
ENSG00000196700	ZNF512B	-7.701	-0.464
ENSG00000160208	RRP1B	-11.551	-0.464
ENSG00000137693	YAP1	-13.340	-0.465
ENSG00000080189	SLC35C2	-10.669	-0.465
ENSG00000123130	ACOT9	-15.504	-0.466
ENSG00000066117	SMARCD1	-15.071	-0.466
ENSG00000158850	B4GALT3	-11.504	-0.467
ENSG00000107816	LZTS2	-9.830	-0.467
ENSG00000070404	FSTL3	-16.727	-0.467
ENSG00000100219	XBP1	-16.642	-0.467
ENSG00000130529	TRPM4	-9.860	-0.468
ENSG00000149428	HYOU1	-10.003	-0.468
ENSG00000275183	LENG9	-8.737	-0.468
ENSG00000160285	LSS	-12.474	-0.469
ENSG00000164402	SEPT8	-16.928	-0.469
ENSG00000140263	SORD	-11.794	-0.469
ENSG00000104774	MAN2B1	-16.852	-0.470
ENSG00000173272	MZT2A	-9.724	-0.470
ENSG00000114648	KLHL18	-12.279	-0.471
ENSG00000130340	SNX9	-15.848	-0.471
