Gene	Gene_Name	Log10_Pvalue	Log_fold_change
ENSG00000198060	MARCH5	-4.870	-0.240
ENSG00000006715	VPS41	-4.108	-0.240
ENSG00000130703	OSBPL2	-6.233	-0.240
ENSG00000102910	LONP2	-6.811	-0.240
ENSG00000131037	EPS8L1	-2.465	-0.240
ENSG00000127540	UQCR11	-6.406	-0.241
ENSG00000100445	SDR39U1	-2.577	-0.241
ENSG00000106605	BLVRA	-6.036	-0.241
ENSG00000163463	KRTCAP2	-2.500	-0.241
ENSG00000141026	MED9	-2.091	-0.242
ENSG00000105171	POP4	-3.964	-0.242
ENSG00000002834	LASP1	-7.282	-0.242
ENSG00000099246	RAB18	-4.164	-0.242
ENSG00000147123	NDUFB11	-6.259	-0.242
ENSG00000163636	PSMD6	-6.711	-0.242
ENSG00000106105	GARS	-6.179	-0.243
ENSG00000196954	CASP4	-4.879	-0.243
ENSG00000104756	KCTD9	-4.031	-0.243
ENSG00000253719	ATXN7L3B	-6.710	-0.243
ENSG00000160917	CPSF4	-2.106	-0.243
ENSG00000103018	CYB5B	-7.536	-0.244
ENSG00000147955	SIGMAR1	-7.318	-0.244
ENSG00000104064	GABPB1	-2.444	-0.244
ENSG00000178127	NDUFV2	-1.984	-0.244
ENSG00000120899	PTK2B	-5.219	-0.244
ENSG00000090263	MRPS33	-5.218	-0.244
ENSG00000139613	SMARCC2	-6.149	-0.245
ENSG00000172936	MYD88	-2.568	-0.245
ENSG00000100902	PSMA6	-4.534	-0.245
ENSG00000148296	SURF6	-4.636	-0.245
ENSG00000106615	RHEB	-6.780	-0.246
ENSG00000154001	PPP2R5E	-5.150	-0.246
ENSG00000055070	SZRD1	-6.202	-0.246
ENSG00000226742	HSBP1L1	-1.858	-0.247
ENSG00000004142	POLDIP2	-7.932	-0.247
ENSG00000119401	TRIM32	-3.141	-0.248
ENSG00000005194	CIAPIN1	-5.200	-0.249
ENSG00000143337	TOR1AIP1	-6.715	-0.249
ENSG00000143761	ARF1	-9.892	-0.249
ENSG00000164040	PGRMC2	-2.852	-0.249
ENSG00000071054	MAP4K4	-6.869	-0.249
ENSG00000014824	SLC30A9	-5.522	-0.249
ENSG00000113845	TIMMDC1	-6.047	-0.250
ENSG00000159348	CYB5R1	-4.822	-0.252
ENSG00000132589	FLOT2	-6.164	-0.252
ENSG00000105953	OGDH	-7.866	-0.252
ENSG00000140319	SRP14	-7.885	-0.252
ENSG00000123131	PRDX4	-7.768	-0.253
ENSG00000126247	CAPNS1	-8.993	-0.253
ENSG00000181284	TMEM102	-2.847	-0.253
ENSG00000141002	TCF25	-5.022	-0.254
ENSG00000155256	ZFYVE27	-3.026	-0.254
ENSG00000178988	MRFAP1L1	-5.562	-0.254
ENSG00000142871	CYR61	-2.309	-0.254
ENSG00000157916	RER1	-7.598	-0.255
ENSG00000037757	MRI1	-2.389	-0.255
ENSG00000091622	PITPNM3	-5.759	-0.255
ENSG00000164347	GFM2	-5.469	-0.256
ENSG00000164896	FASTK	-5.563	-0.257
ENSG00000131504	DIAPH1	-9.978	-0.257
ENSG00000172586	CHCHD1	-3.872	-0.257
ENSG00000269858	EGLN2	-1.850	-0.257
ENSG00000112667	DNPH1	-5.841	-0.258
ENSG00000174915	PTDSS2	-3.180	-0.258
ENSG00000132356	PRKAA1	-3.648	-0.259
ENSG00000117280	RAB29	-6.190	-0.259
ENSG00000177830	CHID1	-5.807	-0.259
ENSG00000182795	C1orf116	-7.168	-0.259
ENSG00000112078	KCTD20	-7.088	-0.259
ENSG00000162813	BPNT1	-3.782	-0.259
ENSG00000111678	C12orf57	-7.493	-0.260
ENSG00000103707	MTFMT	-3.180	-0.260
ENSG00000163866	SMIM12	-5.251	-0.260
ENSG00000103769	RAB11A	-8.972	-0.260
ENSG00000141873	SLC39A3	-1.921	-0.261
ENSG00000228474	OST4	-8.811	-0.261
ENSG00000119280	C1orf198	-2.591	-0.261
ENSG00000174705	SH3PXD2B	-2.777	-0.261
ENSG00000058091	CDK14	-5.074	-0.261
ENSG00000173442	EHBP1L1	-5.928	-0.262
ENSG00000121579	NAA50	-7.136	-0.262
ENSG00000120333	MRPS14	-3.892	-0.262
ENSG00000086598	TMED2	-8.250	-0.263
ENSG00000168765	GSTM4	-1.709	-0.263
ENSG00000146007	ZMAT2	-7.181	-0.263
ENSG00000166886	NAB2	-2.600	-0.263
ENSG00000100138	SNU13	-8.937	-0.264
ENSG00000106244	PDAP1	-8.652	-0.264
ENSG00000204272	LINC01420	-3.614	-0.264
ENSG00000067596	DHX8	-5.273	-0.264
ENSG00000148331	ASB6	-2.325	-0.264
ENSG00000166471	TMEM41B	-3.055	-0.265
ENSG00000131462	TUBG1	-3.355	-0.266
ENSG00000130725	UBE2M	-7.743	-0.266
ENSG00000175215	CTDSP2	-6.959	-0.266
ENSG00000119013	NDUFB3	-5.399	-0.266
ENSG00000172663	TMEM134	-4.667	-0.266
ENSG00000204619	PPP1R11	-7.084	-0.266
ENSG00000140264	SERF2	-10.643	-0.267
ENSG00000092964	DPYSL2	-6.066	-0.267
ENSG00000134278	SPIRE1	-5.593	-0.267
ENSG00000110871	COQ5	-3.158	-0.268
ENSG00000204228	HSD17B8	-1.667	-0.268
ENSG00000196975	ANXA4	-8.982	-0.268
ENSG00000111237	VPS29	-5.730	-0.268
ENSG00000132024	CC2D1A	-5.671	-0.268
ENSG00000148358	GPR107	-9.469	-0.269
ENSG00000196937	FAM3C	-6.451	-0.269
ENSG00000167695	FAM57A	-3.981	-0.269
ENSG00000115084	SLC35F5	-2.916	-0.269
ENSG00000119048	UBE2B	-4.658	-0.270
ENSG00000104964	AES	-8.273	-0.270
ENSG00000109180	OCIAD1	-9.146	-0.270
ENSG00000100647	SUSD6	-4.745	-0.270
ENSG00000130522	JUND	-2.193	-0.270
ENSG00000172380	GNG12	-8.036	-0.271
ENSG00000115204	MPV17	-8.351	-0.271
ENSG00000141580	WDR45B	-9.347	-0.272
ENSG00000078061	ARAF	-4.934	-0.272
ENSG00000164574	GALNT10	-3.631	-0.272
ENSG00000225648	SBDSP1	-1.980	-0.273
ENSG00000126903	SLC10A3	-3.950	-0.273
ENSG00000164294	GPX8	-2.489	-0.274
ENSG00000025800	KPNA6	-5.965	-0.274
ENSG00000176393	RNPEP	-8.256	-0.274
ENSG00000068724	TTC7A	-5.700	-0.275
ENSG00000125611	CHCHD5	-2.328	-0.275
ENSG00000177189	RPS6KA3	-6.794	-0.275
ENSG00000197965	MPZL1	-8.870	-0.275
ENSG00000113013	HSPA9	-9.658	-0.275
ENSG00000140545	MFGE8	-7.258	-0.275
ENSG00000120738	EGR1	-2.340	-0.275
ENSG00000168374	ARF4	-8.316	-0.275
ENSG00000278540	ACACA	-9.115	-0.276
ENSG00000169764	UGP2	-10.225	-0.276
ENSG00000183576	SETD3	-6.644	-0.276
ENSG00000214253	FIS1	-10.288	-0.276
ENSG00000129562	DAD1	-8.302	-0.276
ENSG00000101160	CTSZ	-8.411	-0.277
ENSG00000099797	TECR	-9.475	-0.277
ENSG00000149761	NUDT22	-5.374	-0.277
ENSG00000140987	ZSCAN32	-2.611	-0.278
ENSG00000213977	TAX1BP3	-2.753	-0.278
ENSG00000112237	CCNC	-7.979	-0.279
ENSG00000107738	C10orf54	-4.868	-0.279
ENSG00000100911	PSME2	-6.751	-0.279
ENSG00000174132	FAM174A	-2.344	-0.279
ENSG00000143162	CREG1	-6.141	-0.280
ENSG00000103335	PIEZO1	-8.174	-0.280
ENSG00000163902	RPN1	-9.521	-0.280
ENSG00000104904	OAZ1	-12.065	-0.281
ENSG00000149218	ENDOD1	-4.568	-0.281
ENSG00000117528	ABCD3	-6.882	-0.281
ENSG00000105677	TMEM147	-8.506	-0.281
ENSG00000168802	CHTF8	-9.805	-0.282
ENSG00000173821	RNF213	-8.271	-0.282
ENSG00000166352	C11orf74	-1.686	-0.283
ENSG00000170502	NUDT9	-2.214	-0.283
ENSG00000069966	GNB5	-6.329	-0.283
ENSG00000176101	SSNA1	-6.235	-0.283
ENSG00000141480	ARRB2	-1.982	-0.283
ENSG00000104886	PLEKHJ1	-8.237	-0.283
ENSG00000149196	HIKESHI	-2.574	-0.284
ENSG00000118985	ELL2	-7.722	-0.284
ENSG00000130813	C19orf66	-1.831	-0.284
ENSG00000103512	NOMO1	-3.697	-0.284
ENSG00000112031	MTRF1L	-2.334	-0.284
ENSG00000136448	NMT1	-9.679	-0.284
ENSG00000181924	COA4	-6.473	-0.285
ENSG00000187840	EIF4EBP1	-4.775	-0.285
ENSG00000106299	WASL	-2.846	-0.285
ENSG00000189159	HN1	-8.209	-0.285
ENSG00000167522	ANKRD11	-5.246	-0.285
ENSG00000124659	TBCC	-2.342	-0.285
ENSG00000127526	SLC35E1	-5.788	-0.285
ENSG00000127922	SHFM1	-9.342	-0.285
ENSG00000181038	METTL23	-3.136	-0.286
ENSG00000164062	APEH	-11.813	-0.286
ENSG00000118900	UBN1	-4.339	-0.286
ENSG00000183291	SEP15	-8.353	-0.286
ENSG00000119431	HDHD3	-1.780	-0.286
ENSG00000164168	TMEM184C	-3.568	-0.286
ENSG00000184990	SIVA1	-4.051	-0.287
ENSG00000147439	BIN3	-2.848	-0.287
ENSG00000163795	ZNF513	-2.230	-0.287
ENSG00000165389	SPTSSA	-5.341	-0.287
ENSG00000151893	CACUL1	-4.535	-0.287
ENSG00000162972	C2orf47	-2.549	-0.287
ENSG00000064115	TM7SF3	-12.677	-0.287
ENSG00000130734	ATG4D	-3.015	-0.287
ENSG00000137055	PLAA	-9.003	-0.288
ENSG00000129055	ANAPC13	-5.948	-0.288
ENSG00000167004	PDIA3	-12.610	-0.288
ENSG00000175197	DDIT3	-2.218	-0.288
ENSG00000166794	PPIB	-12.430	-0.288
ENSG00000106991	ENG	-3.809	-0.289
ENSG00000103024	NME3	-3.544	-0.289
ENSG00000080546	SESN1	-5.534	-0.289
ENSG00000164465	DCBLD1	-7.952	-0.289
ENSG00000054116	TRAPPC3	-8.742	-0.289
ENSG00000155100	OTUD6B	-1.786	-0.289
ENSG00000128422	KRT17	-11.031	-0.289
ENSG00000125877	ITPA	-5.559	-0.289
ENSG00000185201	IFITM2	-5.572	-0.290
ENSG00000136631	VPS45	-8.023	-0.290
ENSG00000144746	ARL6IP5	-8.726	-0.290
ENSG00000123143	PKN1	-5.939	-0.290
ENSG00000126456	IRF3	-6.872	-0.290
ENSG00000204308	RNF5	-5.180	-0.291
ENSG00000008018	PSMB1	-10.379	-0.291
ENSG00000155660	PDIA4	-10.405	-0.291
ENSG00000108561	C1QBP	-8.096	-0.291
ENSG00000115649	CNPPD1	-7.142	-0.291
ENSG00000144677	CTDSPL	-5.391	-0.292
ENSG00000167081	PBX3	-2.446	-0.292
ENSG00000136908	DPM2	-5.008	-0.292
ENSG00000177225	PDDC1	-5.890	-0.292
ENSG00000062716	VMP1	-7.271	-0.292
ENSG00000135506	OS9	-9.484	-0.293
ENSG00000188636	LDOC1L	-2.202	-0.293
ENSG00000182220	ATP6AP2	-7.185	-0.293
ENSG00000141232	TOB1	-7.682	-0.293
ENSG00000163932	PRKCD	-7.496	-0.293
ENSG00000116198	CEP104	-4.880	-0.294
ENSG00000105612	DNASE2	-7.592	-0.294
ENSG00000241553	ARPC4	-8.412	-0.294
ENSG00000171067	C11orf24	-4.531	-0.294
ENSG00000075785	RAB7A	-12.764	-0.295
ENSG00000128283	CDC42EP1	-7.116	-0.295
ENSG00000184178	SCFD2	-3.363	-0.295
ENSG00000116096	SPR	-5.439	-0.295
ENSG00000156599	ZDHHC5	-7.440	-0.295
ENSG00000104936	DMPK	-1.944	-0.296
ENSG00000170266	GLB1	-5.934	-0.296
ENSG00000118689	FOXO3	-5.306	-0.296
ENSG00000108590	MED31	-2.356	-0.296
ENSG00000137100	DCTN3	-6.480	-0.296
ENSG00000146476	ARMT1	-2.494	-0.296
ENSG00000162129	CLPB	-4.994	-0.297
ENSG00000167283	ATP5L	-10.780	-0.297
ENSG00000134851	TMEM165	-6.398	-0.297
ENSG00000128039	SRD5A3	-2.336	-0.298
ENSG00000137210	TMEM14B	-7.176	-0.298
ENSG00000118939	UCHL3	-2.966	-0.298
ENSG00000130560	UBAC1	-7.552	-0.298
ENSG00000145391	SETD7	-6.514	-0.298
ENSG00000167733	HSD11B1L	-1.687	-0.299
ENSG00000122203	KIAA1191	-11.840	-0.299
ENSG00000151414	NEK7	-4.321	-0.299
ENSG00000097007	ABL1	-5.464	-0.300
ENSG00000102580	DNAJC3	-6.387	-0.300
ENSG00000185222	TCEAL9	-5.815	-0.300
ENSG00000130764	LRRC47	-7.601	-0.300
ENSG00000119487	MAPKAP1	-8.919	-0.300
ENSG00000131844	MCCC2	-7.675	-0.301
ENSG00000173801	JUP	-9.647	-0.301
ENSG00000006757	PNPLA4	-5.341	-0.302
ENSG00000141295	SCRN2	-8.062	-0.302
ENSG00000121067	SPOP	-5.186	-0.302
ENSG00000160049	DFFA	-8.297	-0.303
ENSG00000084652	TXLNA	-7.550	-0.303
ENSG00000169727	GPS1	-10.275	-0.303
ENSG00000242485	MRPL20	-9.893	-0.303
ENSG00000160752	FDPS	-8.353	-0.304
ENSG00000153879	CEBPG	-7.588	-0.305
ENSG00000177106	EPS8L2	-9.013	-0.305
ENSG00000157326	DHRS4	-2.402	-0.305
ENSG00000196449	YRDC	-4.272	-0.306
ENSG00000119559	C19orf25	-4.284	-0.307
ENSG00000142910	TINAGL1	-9.283	-0.307
ENSG00000204843	DCTN1	-9.599	-0.307
ENSG00000023572	GLRX2	-2.080	-0.307
ENSG00000102882	MAPK3	-5.548	-0.307
ENSG00000132432	SEC61G	-7.450	-0.307
ENSG00000126067	PSMB2	-9.976	-0.308
ENSG00000088888	MAVS	-9.577	-0.308
ENSG00000204237	OXLD1	-4.335	-0.308
ENSG00000127481	UBR4	-11.579	-0.309
ENSG00000187954	CYHR1	-5.046	-0.309
ENSG00000136868	SLC31A1	-7.571	-0.310
ENSG00000133142	TCEAL4	-10.095	-0.311
ENSG00000157954	WIPI2	-8.029	-0.311
ENSG00000138495	COX17	-7.153	-0.311
ENSG00000162729	IGSF8	-5.632	-0.311
ENSG00000074054	CLASP1	-9.618	-0.311
ENSG00000039650	PNKP	-4.802	-0.311
ENSG00000154723	ATP5J	-9.181	-0.312
ENSG00000106077	ABHD11	-3.445	-0.312
ENSG00000175756	AURKAIP1	-8.768	-0.312
ENSG00000198171	DDRGK1	-7.872	-0.312
ENSG00000147684	NDUFB9	-9.539	-0.313
ENSG00000100294	MCAT	-2.445	-0.313
ENSG00000064652	SNX24	-5.210	-0.313
ENSG00000113384	GOLPH3	-6.545	-0.313
ENSG00000088298	EDEM2	-7.529	-0.314
ENSG00000206527	HACD2	-7.466	-0.314
ENSG00000111669	TPI1	-7.031	-0.314
ENSG00000224831	RP11-651P23.4	-1.651	-0.314
ENSG00000151348	EXT2	-12.106	-0.314
ENSG00000136930	PSMB7	-11.546	-0.315
ENSG00000176973	FAM89B	-2.753	-0.315
ENSG00000148396	SEC16A	-7.498	-0.316
ENSG00000184319	RPL23AP82	-3.543	-0.316
ENSG00000112308	C6orf62	-9.719	-0.316
ENSG00000135677	GNS	-11.482	-0.316
ENSG00000103502	CDIPT	-7.528	-0.316
ENSG00000166949	SMAD3	-9.846	-0.316
ENSG00000158850	B4GALT3	-8.907	-0.317
ENSG00000048392	RRM2B	-6.695	-0.317
ENSG00000173163	COMMD1	-5.952	-0.318
ENSG00000167702	KIFC2	-2.278	-0.318
ENSG00000160113	NR2F6	-4.237	-0.318
ENSG00000141741	MIEN1	-8.025	-0.319
ENSG00000197102	DYNC1H1	-10.412	-0.319
ENSG00000072310	SREBF1	-9.287	-0.319
ENSG00000177479	ARIH2	-8.204	-0.319
ENSG00000116171	SCP2	-11.372	-0.320
ENSG00000214087	ARL16	-7.617	-0.320
ENSG00000241468	ATP5J2	-9.808	-0.320
ENSG00000124214	STAU1	-13.169	-0.320
ENSG00000182093	WRB	-4.072	-0.321
ENSG00000123159	GIPC1	-13.935	-0.321
ENSG00000240184	PCDHGC3	-3.694	-0.321
ENSG00000157483	MYO1E	-12.716	-0.321
ENSG00000138032	PPM1B	-5.647	-0.321
ENSG00000164405	UQCRQ	-11.956	-0.321
ENSG00000279806	RP11-58O9.2	-2.480	-0.321
ENSG00000170310	STX8	-5.631	-0.322
ENSG00000099795	NDUFB7	-9.279	-0.322
ENSG00000174165	ZDHHC24	-2.880	-0.323
ENSG00000114784	EIF1B	-4.210	-0.323
ENSG00000137267	TUBB2A	-3.059	-0.323
ENSG00000131171	SH3BGRL	-6.991	-0.323
ENSG00000106635	BCL7B	-7.255	-0.323
ENSG00000182325	FBXL6	-1.908	-0.323
ENSG00000134262	AP4B1	-3.711	-0.323
ENSG00000113282	CLINT1	-12.853	-0.324
ENSG00000128463	EMC4	-12.552	-0.324
ENSG00000169895	SYAP1	-9.768	-0.324
ENSG00000134684	YARS	-12.200	-0.324
ENSG00000167565	SERTAD3	-5.844	-0.324
ENSG00000171307	ZDHHC16	-8.209	-0.325
ENSG00000106993	CDC37L1	-4.566	-0.325
ENSG00000131495	NDUFA2	-11.983	-0.326
ENSG00000147592	LACTB2	-1.814	-0.326
ENSG00000100997	ABHD12	-3.199	-0.326
ENSG00000011009	LYPLA2	-10.939	-0.326
ENSG00000155363	MOV10	-8.923	-0.326
ENSG00000153443	UBALD1	-2.303	-0.326
ENSG00000143252	SDHC	-14.429	-0.326
ENSG00000163362	C1orf106	-3.921	-0.326
ENSG00000106266	SNX8	-5.821	-0.326
ENSG00000166272	WBP1L	-4.655	-0.327
ENSG00000198467	TPM2	-11.576	-0.327
ENSG00000086758	HUWE1	-12.264	-0.327
ENSG00000170296	GABARAP	-8.854	-0.327
ENSG00000226415	TPI1P1	-3.078	-0.327
ENSG00000135535	CD164	-10.084	-0.328
ENSG00000254999	BRK1	-12.014	-0.328
ENSG00000111775	COX6A1	-16.069	-0.329
ENSG00000090097	PCBP4	-9.519	-0.329
ENSG00000099341	PSMD8	-17.976	-0.329
ENSG00000116213	WRAP73	-3.936	-0.329
ENSG00000178307	TMEM11	-4.481	-0.330
ENSG00000233276	GPX1	-17.343	-0.331
ENSG00000184216	IRAK1	-17.925	-0.331
ENSG00000115514	TXNDC9	-8.079	-0.331
ENSG00000118162	KPTN	-2.201	-0.332
ENSG00000182362	YBEY	-2.734	-0.333
ENSG00000129625	REEP5	-11.958	-0.333
ENSG00000111897	SERINC1	-9.186	-0.334
ENSG00000090487	SPG21	-10.090	-0.334
ENSG00000099785	MARCH2	-4.958	-0.334
ENSG00000144741	SLC25A26	-5.011	-0.335
ENSG00000136731	UGGT1	-8.719	-0.335
ENSG00000170035	UBE2E3	-12.052	-0.335
ENSG00000125304	TM9SF2	-10.989	-0.336
ENSG00000107130	NCS1	-9.074	-0.336
ENSG00000051009	FAM160A2	-3.891	-0.336
ENSG00000139197	PEX5	-9.507	-0.336
ENSG00000156253	RWDD2B	-5.863	-0.337
ENSG00000168137	SETD5	-8.819	-0.337
ENSG00000213995	NAXD	-4.863	-0.337
ENSG00000104805	NUCB1	-8.737	-0.338
ENSG00000135930	EIF4E2	-9.724	-0.338
ENSG00000137824	RMDN3	-8.292	-0.338
ENSG00000162298	SYVN1	-5.533	-0.338
ENSG00000153113	CAST	-15.913	-0.339
ENSG00000129255	MPDU1	-10.697	-0.339
ENSG00000160877	NACC1	-9.542	-0.339
ENSG00000213676	ATF6B	-10.457	-0.339
ENSG00000110906	KCTD10	-9.249	-0.339
ENSG00000111653	ING4	-3.399	-0.339
ENSG00000135823	STX6	-10.402	-0.339
ENSG00000162923	WDR26	-10.142	-0.339
ENSG00000131165	CHMP1A	-13.701	-0.340
ENSG00000115317	HTRA2	-7.556	-0.340
ENSG00000167460	TPM4	-10.208	-0.340
ENSG00000041802	LSG1	-4.738	-0.340
ENSG00000168092	PAFAH1B2	-11.773	-0.341
ENSG00000104866	PPP1R37	-6.251	-0.342
ENSG00000241685	ARPC1A	-14.808	-0.342
ENSG00000159363	ATP13A2	-11.023	-0.342
ENSG00000115129	TP53I3	-17.157	-0.342
ENSG00000117697	NSL1	-2.831	-0.343
ENSG00000152952	PLOD2	-3.155	-0.343
ENSG00000174791	RIN1	-8.539	-0.343
ENSG00000130733	YIPF2	-8.926	-0.343
ENSG00000135046	ANXA1	-14.444	-0.343
ENSG00000167112	TRUB2	-7.528	-0.344
ENSG00000120256	LRP11	-4.520	-0.344
ENSG00000125817	CENPB	-10.683	-0.344
ENSG00000028528	SNX1	-12.627	-0.344
ENSG00000163832	ELP6	-6.330	-0.345
ENSG00000063322	MED29	-8.750	-0.345
ENSG00000176386	CDC26	-2.982	-0.345
ENSG00000168818	STX18	-4.146	-0.346
ENSG00000243317	C7orf73	-8.581	-0.346
ENSG00000084693	AGBL5	-10.341	-0.346
ENSG00000197021	CXorf40B	-3.951	-0.346
ENSG00000087111	PIGS	-8.873	-0.347
ENSG00000007866	TEAD3	-4.575	-0.347
ENSG00000125656	CLPP	-12.549	-0.347
ENSG00000163719	MTMR14	-5.305	-0.348
ENSG00000157978	LDLRAP1	-5.209	-0.348
ENSG00000108679	LGALS3BP	-13.023	-0.348
ENSG00000173786	CNP	-13.304	-0.348
ENSG00000075945	KIFAP3	-10.384	-0.348
ENSG00000166888	STAT6	-12.687	-0.348
ENSG00000149930	TAOK2	-10.917	-0.348
ENSG00000122218	COPA	-16.477	-0.349
ENSG00000104221	BRF2	-2.975	-0.349
ENSG00000091542	ALKBH5	-12.424	-0.349
ENSG00000159461	AMFR	-13.911	-0.349
ENSG00000175701	LINC00116	-9.397	-0.349
ENSG00000122783	C7orf49	-5.010	-0.349
ENSG00000113583	C5orf15	-8.636	-0.349
ENSG00000185164	NOMO2	-3.105	-0.349
ENSG00000136783	NIPSNAP3A	-5.506	-0.349
ENSG00000168894	RNF181	-11.657	-0.350
ENSG00000213246	SUPT4H1	-8.696	-0.350
ENSG00000082701	GSK3B	-10.909	-0.350
ENSG00000154328	NEIL2	-4.073	-0.351
ENSG00000138069	RAB1A	-16.859	-0.352
ENSG00000185627	PSMD13	-13.080	-0.352
ENSG00000170855	TRIAP1	-4.100	-0.353
ENSG00000164823	OSGIN2	-5.789	-0.353
ENSG00000266962	RP11-400F19.6	-2.925	-0.353
ENSG00000131238	PPT1	-8.689	-0.353
ENSG00000166199	ALKBH3	-4.131	-0.353
ENSG00000151135	TMEM263	-4.994	-0.353
ENSG00000065268	WDR18	-7.739	-0.354
ENSG00000166557	TMED3	-17.999	-0.354
ENSG00000165678	GHITM	-17.866	-0.354
ENSG00000197582	GPX1P1	-1.752	-0.354
ENSG00000125868	DSTN	-17.901	-0.355
ENSG00000122965	RBM19	-4.916	-0.355
ENSG00000106683	LIMK1	-11.286	-0.355
ENSG00000110717	NDUFS8	-10.854	-0.355
ENSG00000178980	SEPW1	-16.919	-0.355
ENSG00000034693	PEX3	-5.057	-0.355
ENSG00000163875	MEAF6	-8.189	-0.356
ENSG00000110619	CARS	-6.888	-0.356
ENSG00000111786	SRSF9	-14.069	-0.356
ENSG00000105258	POLR2I	-6.310	-0.356
ENSG00000163170	BOLA3	-9.380	-0.356
ENSG00000121680	PEX16	-6.281	-0.357
ENSG00000140474	ULK3	-10.790	-0.357
ENSG00000173327	MAP3K11	-8.474	-0.359
ENSG00000114480	GBE1	-6.440	-0.359
ENSG00000106609	TMEM248	-11.699	-0.359
ENSG00000179134	SAMD4B	-9.452	-0.359
ENSG00000143319	ISG20L2	-13.025	-0.360
ENSG00000011007	TCEB3	-12.939	-0.360
ENSG00000160613	PCSK7	-8.761	-0.360
ENSG00000147457	CHMP7	-5.162	-0.361
ENSG00000107798	LIPA	-10.498	-0.361
ENSG00000100764	PSMC1	-14.507	-0.361
ENSG00000111667	USP5	-12.308	-0.361
ENSG00000118096	IFT46	-3.794	-0.362
ENSG00000183011	NAA38	-13.314	-0.362
ENSG00000167578	RAB4B	-2.680	-0.362
ENSG00000107796	ACTA2	-6.140	-0.362
ENSG00000101182	PSMA7	-18.216	-0.362
ENSG00000164880	INTS1	-11.240	-0.362
ENSG00000164077	MON1A	-2.767	-0.364
ENSG00000184924	PTRHD1	-8.518	-0.364
ENSG00000116030	SUMO1	-15.138	-0.364
ENSG00000140395	WDR61	-15.190	-0.366
ENSG00000165630	PRPF18	-2.924	-0.366
ENSG00000068878	PSME4	-16.943	-0.366
ENSG00000172115	CYCS	-11.887	-0.366
ENSG00000130165	ELOF1	-9.663	-0.367
ENSG00000169221	TBC1D10B	-4.569	-0.367
ENSG00000220205	VAMP2	-6.985	-0.367
ENSG00000113716	HMGXB3	-12.825	-0.367
ENSG00000124380	SNRNP27	-6.565	-0.367
ENSG00000119705	SLIRP	-8.213	-0.368
ENSG00000156973	PDE6D	-5.927	-0.368
ENSG00000132002	DNAJB1	-15.246	-0.368
ENSG00000116237	ICMT	-12.806	-0.369
ENSG00000159199	ATP5G1	-13.356	-0.369
ENSG00000115419	GLS	-9.986	-0.369
ENSG00000112378	PERP	-19.051	-0.369
ENSG00000130382	MLLT1	-9.549	-0.370
ENSG00000144224	UBXN4	-13.070	-0.370
ENSG00000162430	SEPN1	-12.996	-0.370
ENSG00000160208	RRP1B	-10.046	-0.370
ENSG00000125445	MRPS7	-14.442	-0.371
ENSG00000186493	C5orf38	-3.771	-0.371
ENSG00000138119	MYOF	-19.764	-0.371
ENSG00000126934	MAP2K2	-13.814	-0.372
ENSG00000136026	CKAP4	-16.753	-0.372
ENSG00000149600	COMMD7	-3.195	-0.372
ENSG00000039068	CDH1	-13.866	-0.372
ENSG00000105063	PPP6R1	-15.021	-0.373
ENSG00000139546	TARBP2	-4.355	-0.373
ENSG00000166681	BEX3	-14.450	-0.373
ENSG00000023191	RNH1	-13.714	-0.373
ENSG00000176853	FAM91A1	-6.067	-0.374
ENSG00000176903	PNMA1	-5.303	-0.374
ENSG00000136643	RPS6KC1	-6.632	-0.374
ENSG00000125779	PANK2	-4.978	-0.375
ENSG00000145194	ECE2	-9.664	-0.375
ENSG00000166734	CASC4	-10.319	-0.375
ENSG00000049656	CLPTM1L	-16.645	-0.376
ENSG00000153406	NMRAL1	-5.330	-0.376
ENSG00000140464	PML	-12.442	-0.376
ENSG00000163032	VSNL1	-3.286	-0.376
ENSG00000177885	GRB2	-17.404	-0.376
ENSG00000159352	PSMD4	-15.758	-0.376
ENSG00000157379	DHRS1	-13.027	-0.376
ENSG00000131748	STARD3	-9.824	-0.377
ENSG00000140262	TCF12	-13.835	-0.377
ENSG00000146826	C7orf43	-3.249	-0.377
ENSG00000156052	GNAQ	-8.248	-0.377
ENSG00000174886	NDUFA11	-11.181	-0.378
ENSG00000177646	ACAD9	-13.376	-0.378
ENSG00000128607	KLHDC10	-9.907	-0.378
ENSG00000104312	RIPK2	-10.994	-0.378
ENSG00000110756	HPS5	-15.805	-0.378
ENSG00000160803	UBQLN4	-12.049	-0.379
ENSG00000011485	PPP5C	-14.058	-0.380
ENSG00000260032	NORAD	-10.016	-0.380
ENSG00000117222	RBBP5	-5.675	-0.380
ENSG00000247626	MARS2	-3.530	-0.380
ENSG00000123933	MXD4	-9.592	-0.381
ENSG00000149499	EML3	-8.738	-0.381
ENSG00000141905	NFIC	-9.627	-0.381
ENSG00000133318	RTN3	-8.409	-0.381
ENSG00000158615	PPP1R15B	-13.465	-0.382
ENSG00000196776	CD47	-10.939	-0.382
ENSG00000145349	CAMK2D	-9.461	-0.382
ENSG00000151327	FAM177A1	-17.464	-0.383
ENSG00000146278	PNRC1	-5.648	-0.383
ENSG00000149428	HYOU1	-15.348	-0.383
ENSG00000151470	C4orf33	-2.606	-0.383
ENSG00000213672	NCKIPSD	-4.679	-0.383
ENSG00000156639	ZFAND3	-15.842	-0.384
